"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Kareem Abdul-Jabbar*","C","37","LAL","79","79","2630","723","1207",".599","0","1",".000","723","1206",".600",".599","289","395",".732","162","460","622","249","63","162","197","238","1735",1985,"22.9",".628",".001",".327","7.7","18.2","13.5","13.1","1.1","3.3","12.5","24.3","7.6","3.6","11.2",".204","3.9","1.2","5.1","4.8"
"2","Alvan Adams","PF","30","PHO","82","69","2136","476","915",".520","0","0","0","476","915",".520",".520","250","283",".883","153","347","500","308","115","48","197","254","1202",1985,"19.8",".578",".000",".309","8.2","18.1","13.3","21.8","2.5","1.3","15.9","23.6","3.5","3.3","6.8",".152","2.3","1.7","4.0","3.2"
"3","Mark Aguirre","SF","25","DAL","80","79","2699","794","1569",".506","27","85",".318","767","1484",".517",".515","440","580",".759","188","289","477","249","60","24","253","250","2055",1985,"21.3",".563",".054",".370","7.8","12.5","10.1","15.3","1.1","0.5","12.2","32.2","5.3","1.9","7.2",".128","3.5","-1.7","1.8","2.6"
"4","Danny Ainge","SG","25","BOS","75","73","2564","419","792",".529","15","56",".268","404","736",".549",".539","118","136",".868","76","192","268","399","122","6","149","228","971",1985,"14.2",".570",".071",".172","3.4","7.9","5.8","19.9","2.2","0.1","14.9","15.9","3.9","2.8","6.6",".124","-0.1","0.8","0.7","1.8"
"5","Chuck Aleksinas","C","25","GSW","74","4","1114","161","337",".478","0","1",".000","161","336",".479",".478","55","75",".733","87","183","270","36","15","15","72","171","377",1985,"9.1",".509",".003",".223","8.1","20.1","13.6","4.4","0.6","0.8","16.3","15.6","0.1","0.4","0.4",".019","-3.8","-1.9","-5.6","-1.0"
"6","J.J. Anderson","SF","24","UTA","44","0","457","61","149",".409","0","2",".000","61","147",".415",".409","27","45",".600","29","53","82","21","29","9","32","70","149",1985,"8.2",".441",".013",".302","6.7","11.7","9.3","6.2","2.9","1.1","15.9","17.5","-0.6","0.8","0.2",".025","-4.9","1.2","-3.7","-0.2"
"7","Ron Anderson","SF","26","CLE","36","7","520","84","195",".431","1","2",".500","83","193",".430",".433","41","50",".820","39","49","88","34","9","7","34","40","210",1985,"10.7",".484",".010",".256","8.1","10.2","9.2","9.1","0.8","0.7","13.5","19.4","0.0","0.3","0.3",".032","-1.2","-1.4","-2.6","-0.1"
"8","John Bagley","PG","24","CLE","81","65","2401","338","693",".488","3","26",".115","335","667",".502",".490","125","167",".749","54","237","291","697","129","5","207","132","804",1985,"16.0",".524",".038",".241","2.4","10.7","6.6","39.4","2.5","0.1","21.3","16.3","2.3","2.3","4.6",".092","1.3","0.4","1.7","2.2"
"9","James Bailey","PF","27","NYK","74","28","1297","156","349",".447","0","1",".000","156","348",".448",".447","73","108",".676","122","222","344","39","30","50","100","286","385",1985,"7.9",".485",".003",".309","10.6","20.4","15.4","4.0","1.1","2.4","20.1","15.8","-0.8","1.4","0.6",".021","-5.5","-0.4","-5.8","-1.3"
"10","Thurl Bailey","PF","23","UTA","80","68","2481","507","1034",".490","1","1","1.000","506","1033",".490",".491","197","234",".842","153","372","525","138","51","105","152","215","1212",1985,"14.7",".533",".001",".226","6.5","15.1","10.9","8.2","0.9","2.3","11.8","20.6","1.6","3.8","5.4",".104","-0.6","0.5","-0.2","1.2"
"11","Greg Ballard","SF","30","WSB","82","77","2664","469","978",".480","14","46",".304","455","932",".488",".487","120","151",".795","150","381","531","208","100","33","106","221","1072",1985,"14.3",".513",".047",".154","6.1","16.2","11.0","10.9","1.8","0.7","9.2","18.0","2.1","3.9","6.0",".109","-0.3","0.9","0.6","1.7"
"12","Gene Banks","SF","25","SAS","82","41","2091","289","493",".586","1","3",".333","288","490",".588",".587","199","257",".774","133","312","445","234","65","13","140","220","778",1985,"14.5",".642",".006",".521","7.4","16.4","12.0","14.0","1.4","0.3","18.8","14.3","3.9","1.8","5.6",".130","1.0","0.2","1.2","1.7"
"13","Ken Bannister","PF","24","NYK","75","50","1404","209","445",".470","0","0","0","209","445",".470",".470","91","192",".474","108","222","330","39","38","40","141","279","509",1985,"7.3",".481",".000",".431","8.7","18.9","13.6","3.9","1.3","1.7","21.0","19.7","-2.2","1.4","-0.8","-0.028","-6.2","-0.9","-7.1","-1.8"
"14","Charles Barkley*","PF","21","PHI","82","60","2347","427","783",".545","1","6",".167","426","777",".548",".546","293","400",".733","266","437","703","155","95","80","209","301","1148",1985,"18.3",".599",".008",".511","12.9","20.8","16.9","9.6","1.9","2.0","17.9","20.0","4.2","3.3","7.5",".154","1.3","0.4","1.7","2.2"
"15","Kent Benson","C","30","DET","72","35","1401","201","397",".506","0","3",".000","201","394",".510",".506","76","94",".809","103","221","324","93","53","44","68","207","478",1985,"12.6",".545",".008",".237","7.4","17.2","12.1","8.0","1.7","1.7","13.4","13.9","1.5","1.9","3.3",".113","-1.3","1.6","0.2","0.8"
"16","Larry Bird*","SF","28","BOS","80","77","3161","918","1760",".522","56","131",".427","862","1629",".529",".538","403","457",".882","164","678","842","531","129","98","248","208","2295",1985,"26.5",".585",".074",".260","6.0","22.6","14.7","25.7","1.9","1.7","11.2","28.5","10.5","5.2","15.7",".238","6.8","2.0","8.8","8.7"
"17","Otis Birdsong","SG","29","NJN","56","45","1842","495","968",".511","4","21",".190","491","947",".518",".513","161","259",".622","60","88","148","232","84","7","117","145","1155",1985,"18.1",".534",".022",".268","3.5","5.5","4.5","19.3","2.2","0.2","9.8","26.3","2.8","1.4","4.2",".109","1.7","-0.5","1.2","1.5"
"18","Rolando Blackman","SG","25","DAL","81","80","2834","625","1230",".508","6","20",".300","619","1210",".512",".511","342","413",".828","107","193","300","289","61","16","162","96","1598",1985,"17.7",".566",".016",".336","4.2","7.9","6.0","15.1","1.0","0.3","10.3","23.2","5.8","1.4","7.3",".123","2.2","-1.4","0.9","2.0"
