"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Arron Afflalo","SG","23","DET","4","0","66","10","21",".476","2","10",".200","8","11",".727",".524","3","5",".600","1","2","3","1","0","2","3","9","25",2009,"8.4",".539",".476",".238","1.9","4.1","3.0","3.0","0.0","2.8","11.5","20.1","0.0","0.0","0.0","-0.016","-1.7","0.0","-1.7","0.0"
"2","LaMarcus Aldridge","PF","23","POR","6","6","237","51","104",".490","1","4",".250","50","100",".500",".495","14","20",".700","9","36","45","8","3","10","10","16","117",2009,"18.6",".519",".038",".192","4.4","20.9","11.9","7.0","0.7","3.6","8.1","26.3","0.2","0.2","0.3",".069","1.5","-0.6","0.9","0.2"
"3","Ray Allen*","SG","33","BOS","14","14","565","83","206",".403","35","100",".350","48","106",".453",".488","55","58",".948","13","42","55","37","15","5","25","35","256",2009,"14.2",".553",".485",".282","2.7","9.0","5.8","11.0","1.4","0.7","9.7","21.0","0.7","0.5","1.2",".104","1.8","-0.4","1.4","0.4"
"4","Tony Allen","SG","27","BOS","10","0","60","4","8",".500","0","0","0","4","8",".500",".500","1","1","1.000","1","8","9","3","2","0","1","4","9",2009,"7.9",".533",".000",".125","1.9","16.2","8.9","7.4","1.8","0.0","10.6","7.3","0.0","0.1","0.1",".077","-3.7","1.6","-2.1","0.0"
"5","Rafer Alston","PG","32","ORL","23","23","740","106","279",".380","36","113",".319","70","166",".422",".444","33","44",".750","3","53","56","94","33","4","40","53","281",2009,"11.8",".471",".405",".158","0.5","8.9","4.8","22.4","2.4","0.4","11.8","22.1","-0.2","0.9","0.7",".043","-1.2","0.9","-0.3","0.3"
"6","Chris Andersen","C","30","DEN","15","0","328","34","54",".630","0","1",".000","34","53",".642",".630","29","44",".659","29","66","95","9","5","32","8","42","97",2009,"18.4",".661",".019",".815","10.5","24.4","17.4","4.1","0.8","8.4","9.8","11.3","0.9","0.5","1.4",".203","0.5","2.4","3.0","0.4"
"7","Carmelo Anthony","SF","24","DEN","16","16","612","146","322",".453","24","66",".364","122","256",".477",".491","119","144",".826","26","67","93","65","28","10","37","60","435",2009,"24.3",".564",".205",".447","5.0","13.3","9.1","19.8","2.4","1.4","8.8","31.5","1.9","0.6","2.6",".201","4.5","0.5","5.0","1.1"
"8","Joel Anthony","C","26","MIA","6","2","88","4","5",".800","0","0","0","4","5",".800",".800","2","2","1.000","9","10","19","2","0","7","1","9","10",2009,"13.6",".850",".000",".400","14.0","13.4","13.6","3.7","0.0","6.9","14.5","4.0","0.2","0.1","0.3",".181","-0.1","2.8","2.6","0.1"
"9","Trevor Ariza","SF","23","LAL","23","23","722","92","185",".497","40","84",".476","52","101",".515",".605","36","64",".563","22","75","97","54","36","10","38","73","260",2009,"14.7",".610",".454",".346","3.6","12.0","7.8","11.6","2.6","1.2","15.1","15.9","1.0","1.1","2.2",".143","1.3","2.5","3.8","1.0"
"10","Hilton Armstrong","C","24","NOH","4","1","53","6","13",".462","0","0","0","6","13",".462",".462","3","10",".300","3","5","8","1","4","1","6","15","15",2009,"2.3",".431",".000",".769","6.6","12.0","9.2","4.0","4.0","1.6","25.6","21.0","-0.2","0.0","-0.2","-0.170","-10.0","0.0","-10.0","-0.1"
